Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
3,11,SMOKEY BEAR  (E126),M L Yeung,H-/XB/B1/TT,"Commenced well, sent forward to take the lead, enjoyed the easy lead to turn, kept on well early in straight, peaked and headed approaching 50M, weakened gradually thereafter, finished 3rd.",2022-11-09,9
4,5,HERE COMES TED  (C457),M F Poon,B/TT,"Taken back from a wide draw, raced 2 wide behind midfield, moved closer on turn, made good progress in straight to make frame, nearest on line.",2022-11-09,9
5,12,GLOBAL HARMONY  (G337),L Hewitson,CP,"Jumped with them, raced 2 wide in midfield, there to turn, made some progress in straight.",2022-11-09,9
6,9,SOLAR WINDS  (G154),L Ferraris,H/TT,"Crowded on jumping, raced behind midfield on the inside, saved ground on turn, angled out 350M, made good progress in straight without threatening.",2022-11-09,9
7,1,COPARTNER AMBITION  (E218),Y L Chung,CP/TT,"Average to begin, unable to slot in, raced 3 wide with no cover in midfield, moved a bit closer on turn, finished off evenly.",2022-11-09,9
8,6,SKY FOREVER  (E414),H W Lai,B/TT,"Began fairly, raced at rear on the outside, 7 lengths back on turn, taken wide in straight and made some progress.",2022-11-09,9
9,8,GLUCK RACER  (E157),Z Purton,XB1/V2/TT,"Began very awkwardly and unbalanced, raced towards rear, 6 to 7 lengths back, very wide turning in, finished off evenly.",2022-11-09,9
10,3,DROPS OF GOD  (E260),A Badel,B,"Began smartly from gate 1, raced better than midfield on the inside, 2-1/2L back, saved ground throughout, peaked early in straight, weakened gradually final 50M.",2022-11-09,9
11,2,FIVE ELEMENTS  (E423),M Chadwick,B,"Shifted out at start and made contact, raced in midfield on the inside, saved ground on turn, peaked early in straight, weakened inside final furlong. (See Racing Incidents.)",2022-11-09,9
12,10,YEABOI  (G372),R Maia,--,"Taken back from the widest draw, raced at tail throughout, never a factor.",2022-11-09,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-09,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-09,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-09,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-11-09,13
1,10,SUPERB CAPITALIST  (H092),Y L Chung,TT1,"Bumped the outside gate of its stall on jumping, sent forward to take the lead, led by 1-3/4L on turn, kicked clear early in straight, ran on very well to the line, easily scored, impressive debut.",2022-11-12,1
2,14,GLORY BO BO  (G262),C L Chau,B/TT,"Shifted out on jumping and bumped, raced 2 wide better than midfield, 3 lengths back on turn, hard ridden approaching 250M, closed off well to take 2nd, no threat to the winner.",2022-11-12,1
3,6,MULTISUPER  (G416),L Hewitson,XB1,"Moderately away, sent forward to take the early lead, headed near 950M, 2nd on turn, peaked early in straight, ran on evenly to take a place.",2022-11-12,1
4,3,BEAU GOSSE  (G389),L Ferraris,CP1,"Average to begin, raced behind midfield on the inside, saved ground on turn, angled out 450M, made some headway in straight to make frame without threatening.",2022-11-12,1
5,9,SUPER FAST DRAGON  (G456),L Currie,--,"Bumped start, positioned 1 to 2 lengths behind the leader on the inside, saved ground on turn, peaked early in straight, weakened inside final furlong.",2022-11-12,1
6,8,STRONGEST BOY  (H027),M L Yeung,CP1,"Moderately away from the widest draw, taken back to race at rear on the outside, still well back on turn, passed some tired rivals in straight.",2022-11-12,1
7,2,HAPPY WON  (G353),Z Purton,V-/B1/TT-,"Shifted out on jumping and bumped, raced 2 wide slightly behind midfield, 3 wide from 600M, made no impression in straight.",2022-11-12,1
8,5,DEVIL AND GOLD  (G443),R Maia,TT1,"Moderately away, raced 2 wide in midfield, similar position on turn, made no impression in straight.",2022-11-12,1
9,1,DASHING TRIUMPH  (G341),H T Mo,TT,"Jumped with them, raced behind midfield on the outside, 9 lengths back turning in, failed to close off in straight.",2022-11-12,1
10,11,JOYFUL CHAMPION  (G072),K C Leung,CP1/TT,"Stumbled on jumping, raced 2 wide towards rear early, found rail near 800M, angled out 500M, peaked early in straight, weakened final furlong.",2022-11-12,1
11,4,CRAIG'S MASTER  (G440),C Y Ho,--,"Slightly slow out, raced 3 wide with cover at rear, 2 wide in the middle stages, still 10 lengths behind the leader at 400M, made no progress in the run home.",2022-11-12,1
12,12,NOBLE ACE  (G418),A Badel,P-/H/B1,"Bumped start, unable to slot in, raced in midfield on the outside, moved a bit closer on turn, peaked early in straight, weakened final 300M.",2022-11-12,1
13,13,YOUNG SPARKLE  (G066),S De Sousa,--,"Shifted out at start, raced in midfield on the inside, saved ground on turn, peaked early in straight, weakened thereafter. (Irregular heart rhythm.)",2022-11-12,1
14,7,SEIZE THE DREAM  (G379),M Chadwick,B1,"Crowded start, raced at rear throughout, never a factor.",2022-11-12,1
1,6,SUPERB DADDY  (D235),Z Purton,TT,"Drifted back & raced just worse than midfield along the rail. Moved closer to lead when improving along the rail after 800m, moved into clear running on straightening, dashed well to lead at 225m & drew away to win easily.",2022-11-12,2
2,8,SKY GEM  (C251),M Chadwick,--,"Raced in midfield away from the rail for the majority. Came under hard ridding near 700m when asked to improve, pushed second widest on straightening before making continual steady ground to move to second inside final 75m.",2022-11-12,2
3,14,OH BRAVO  (E037),M L Yeung,TT,"Raced just behind the leaders before a pair further back from 1200m. Improved passing the 700m to improve around the field, took a narrow lead on straightening, joined by winner at 225m, battled on to hold third narrowly.",2022-11-12,2
4,11,SMART COUSIN  (D249),R Maia,--,Drifted back to race worse than midfield away from the rail. Continued near the tail on cornering before shifting wider on cornering & finishing off steadily down the outside to just miss third.,2022-11-12,2
5,9,BOYS PARTY  (E394),L Hewitson,--,"Raced outside the leader early before improving to lead near 1400m. Joined & headed on straightening, passed quickly by winner nearing the 200m but boxed on ok to narrowly miss third.",2022-11-12,2
6,4,BARON ZEE  (G077),A Badel,TT,"Raced prominently early, improved along the rail after the 1200m mark to race third in the middle stages. Continued along the rail on straightening when about 2L from the lead before giving a length in final stages.",2022-11-12,2
7,12,CABLE SPEED  (D459),L Currie,CP/TT,"Raced third last away from the rail after being steadied around first bend. Shared last place from the 1400m, straightened 6.5L from the lead, managed to pass a few tiring rivals when running onto midfield from the rear.",2022-11-12,2
8,2,GO GO SIXTEEN  (E244),M F Poon,B/TT,"Began awkwardly but made up ground & raced in midfield along the rail. Moved off the rail passing the 600m mark, had clear running on straightening when 4.5L from the lead before weakening a length in the run to line.",2022-11-12,2
9,1,STAR OF GLORY  (E316),S De Sousa,B,"Led after start before being headed & racing leaders back near 1400m before shifting to race 1,1 soon after. Moved three wide near the 650m mark, straightened only 2.5L from lead but peaked mid-straight & gave ground late.",2022-11-12,2
10,5,LOYAL AMBITION  (E489),C Y Ho,B/H/TT,"Raced worse than midfield away from the rail early before moving into three wide line with cover from 750m. Pushed very wide on cornering, straightened 5.5L from lead before failing to improve in last section.",2022-11-12,2
11,7,JOLLY FOREVER  (D331),K C Leung,XB/TT,"Drifted back to share last place in early & middle stages. Was last on cornering when just under 7L from lead, was held up for a run in early part of straight before getting clear but then doing nothing in final stages.",2022-11-12,2
12,10,FORTUNE PATROL  (A245),H Bentley,B/H/XB,Had no early speed & was ridden at start to hold position worse than midfield along rail. Hard ridden on straightening when continuing near the back & failed to run on in straight & was well beaten.,2022-11-12,2
13,3,RUN DES RUN  (E179),C L Chau,TT,"Steadied & taken back towards the rear when racing three wide. Commenced to improve position around field from 900m, improved to be forward of midfield on cornering before emptying early in straight & weakening quickly.",2022-11-12,2
14,13,FORTUNE WINNER  (E248),H N Wong,B/H/TT,Raced wide in midfield after the start before improving position around first bend & racing outside the leader from the 1300m. Began yielding ground from the 700m mark & weakened very badly to be long last.,2022-11-12,2
1,5,DRAGON'S LUCK  (H060),L Hewitson,--,"Began well and ridden to lead in a 2 wide position, a bit green in the straight, but ran on and won comfortably.",2022-11-12,3
2,8,GOLDEN BULL  (H019),Z Purton,TT1,"Away moderately from gate 1, took up a prominent position, race keenly throughout, closed off okay to take 2nd, never a threat to the winner.",2022-11-12,3
3,10,MARVEL DRAGON  (D111),H Bentley,V-/TT,"Commenced smartly, settled in front of mid-field 3 wide, made good progress in the straight, and just took 3rd near the line.",2022-11-12,3
4,2,MIRACLE VICTORY  (E325),M Chadwick,TT,"Broke fairly well, ridden along early, raced inside the leader throughout, kept on okay to finish 4th. (Right front tendon injury)",2022-11-12,3
5,6,FAST BUCK  (H126),A Badel,--,"Broke nicely and close to the pace early, just one pace in the straight.",2022-11-12,3
6,9,VANTASTIC CHOICE  (G401),R Maia,--,"Jumped with the field and soon taken back, held up early in the straight but stayed on well inside the 200M.",2022-11-12,3
7,11,PRIME MORTAR  (G328),C L Chau,CP/TT,"Taken back near the rear of the field, race tight near 500M and made good progress between horses in the straight.",2022-11-12,3
8,1,CHICKEN DANCE  (C099),K C Leung,B/TT1,"Settled midfield 3 wide, made minor progress in the straight.",2022-11-12,3
9,13,SOARING TOWER  (D500),V Borges,B1,"Sat just worse than midfield 2 wide between horses, showed some dash early in the straight and weakened.",2022-11-12,3
10,3,CALIFORNIA FOREST  (E475),Y L Chung,B/H/TT,"Broke last, settled behind midfield near the rail, short of room near the 500M, made not much impression in the straight.",2022-11-12,3
11,7,GENERAL ACE  (G425),C Y Ho,--,"Raced at the rear, move to the outside at the 500M, failed to make up much ground.",2022-11-12,3
12,4,YOUNG LIFE FOREVER  (G308),L Currie,--,"Broke fairly and settled midfield on the rail, never a threat.",2022-11-12,3
13,12,FLAMING EAGLE  (G108),S De Sousa,PC/TT,"Taken to the rear from a wide barrier, always at the rear.",2022-11-12,3
14,14,SUNSHINE LEGENDARY  (G214),J McNeil,CP/XB1,"Broke with the field and settled near midfield, weakened inside 300M.",2022-11-12,3
1,6,RIGHTEOUS DOCTRINE  (C197),S De Sousa,XB,"Raced in midfield along rail before coming off the rail in back straight. Moved wider & raced tight near 600m, was momentarily held up on cornering, dashed strongly 300m, moved to lead 150m & drew away to win easily.",2022-11-12,4
2,5,SUN OF MAKFI  (D157),Z Purton,XB,"Steadied after start, shifted down to rail & raced just worse than midfield. Held up just before cornering & again near 300m before shifting outwards & closing strongly final furlong to move to fast finishing second late.",2022-11-12,4
3,2,BOOM ALLIANCE  (G220),L Hewitson,SR/XB/TT,"Got back to race worse than midfield away from the rail. Moved wider on the track & commenced to improve passing 650m, shifted to be the widest runner on straightening before closing off steadily down the outside for third.",2022-11-12,4
4,12,LUCK STAR  (E474),H Bentley,--,"Raced just worse than midfield away from rail in early & middle stages. Moved three deep & commenced to improve from 800m, forced 4 wide from 600m, straightened 3L from lead before closing off well, caught for third late.",2022-11-12,4
5,10,GREEN LASER  (E409),M Chadwick,B/TT,"Shifted behind runners & raced at the tail throughout. Straightened nearly 9L from the lead before finishing off strongly from a long way behind to half deficit in the straight. Trainer questions, see report.",2022-11-12,4
6,4,INFINITE POWER  (D014),Y L Chung,CP,"Ridden forward & obtained lead. Raced over 2L clear early in the straight, joined & passed by the winner near the 150m before weakening out quickly in late stages.",2022-11-12,4
7,8,VIVA A LA  (G282),C L Chau,H/P/TT,"Raced in midfield away from the rail in early & middle stages. Was awkwardly placed close to heels passing the 650m, moved wider into clear running on straightening when 6.5L from lead before maintaining that deficit to line.",2022-11-12,4
