Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
11,7.0,STRIVE FOR GLORY (D186),Z Purton,F C Lor,124,1122,12,15-3/4,12 10 11,1:11.91,46.0,2020/07/05,ST,6,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,24.03,46.67,1:09.39,,,,24.03,22.64,22.72,nan,nan,nan
12,1.0,PRINCE OF BON BON (D383),C L Chau,D E Ferraris,123,1012,11,16-1/2,10 12 12,1:12.02,122.0,2020/07/05,ST,6,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,24.03,46.67,1:09.39,,,,24.03,22.64,22.72,nan,nan,nan
1,4.0,PERFECT PAIR (C027),Z Purton,K H Ting,127,1102,1,-,4 5 2 1,1:20.80,3.5,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
2,10.0,MISSION SMART (C519),K C Leung,F C Lor,119,1102,7,3-1/2,13 12 10 2,1:21.38,7.7,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
3,11.0,VICTORIOUS LEADER (B288),T H So,C H Yip,117,1021,12,4-1/4,14 14 14 3,1:21.49,86,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
4,13.0,GOLDEN MISSION (C106),J Moreira,C W Chang,116,1121,5,4-1/2,7 6 5 4,1:21.53,6.2,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
5,3.0,POWER KING (C420),N Callan,A S Cruz,131,1134,8,4-3/4,3 3 3 5,1:21.58,9.3,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
6,5.0,SUPER BULLET (D001),M Chadwick,P O'Sullivan,127,1124,4,6-3/4,9 9 7 6,1:21.89,43,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
7,14.0,NUNCHUKS (C357),K H Chan,C Fownes,110,1010,10,6-3/4,1 2 4 7,1:21.90,15,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
8,8.0,NOBLE DESIRE (C540),C L Chau,D J Whyte,112,1070,13,7-3/4,2 1 1 8,1:22.05,17,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
9,2.0,HANG'S DECISION (T262),K Teetan,W Y So,132,1115,14,9-3/4,12 10 12 9,1:22.36,5.4,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
10,1.0,MONSTER KAKA (B319),B Shinn,D J Hall,133,1018,11,10-1/2,10 11 8 10,1:22.48,19,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
11,12.0,FRESH POWER (B067),H N Wong,Y S Tsui,124,1008,2,11-1/2,6 8 11 11,1:22.66,51,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
12,9.0,IMPECCABLE FELLOW (A310),M L Yeung,R Gibson,119,1146,6,12-3/4,11 13 13 12,1:22.83,23,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
13,7.0,EASY DAZZLING (D218),C Y Ho,K W Lui,125,1038,3,14,8 7 6 13,1:23.05,74,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
14,6.0,CIGAR BUDDIES (D299),M F Poon,P F Yiu,123,1123,9,27-3/4,5 4 9 14,1:25.25,15,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
WV,,CITY LEGEND (A086),A Hamelin,T P Yung,118,---,---,---,---,---,---,2020/07/05,ST,7,Class 4,1400M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.49,34.97,58.18,1:20.80,,,13.49,21.48,23.21,22.62,nan,nan
1,3.0,SUNNY BOY (A379),Z Purton,J Moore,131,1222,1,-,1 1 1,1:08.98,2.7,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
2,5.0,ELITE PATCH (C193),J Moreira,K W Lui,129,1140,7,1/2,6 4 2,1:09.08,9.3,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
3,12.0,HALL OF CHAMP (D169),M Chadwick,D J Hall,114,1053,5,3-1/4,8 6 3,1:09.49,29.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
4,9.0,LE TERROIR (B403),C Schofield,L Ho,119,1106,4,3-3/4,10 8 4,1:09.56,11.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
5,8.0,GRADE ONE (A010),A Hamelin,P O'Sullivan,119,1204,12,5-1/2,9 9 5,1:09.85,38.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
6,6.0,AQUILA (C248),C L Chau,K H Ting,113,1088,10,6-1/2,2 2 6,1:10.02,11.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
7,10.0,MOST BEAUTIFUL (A022),M F Poon,C S Shum,113,1156,6,8-3/4,11 11 7,1:10.38,43.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
8,4.0,CALIFORNIA CONCORD (D067),K Teetan,A S Cruz,129,1257,3,9-1/2,4 5 8,1:10.51,2.9,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
9,7.0,GOLFMAN STAR (D384),K C Leung,F C Lor,121,1191,9,10-3/4,5 7 9,1:10.70,14.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
10,11.0,CORRIENTHES (D346),H T Mo,D E Ferraris,111,1057,8,13,7 10 10,1:11.06,115.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
11,1.0,SMART FOLKS (D343),B Shinn,C W Chang,133,1085,11,20-3/4,12 12 11,1:12.31,198.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
DNF,2.0,PRECIOUS EXPRESS (C126),N Callan,P F Yiu,131,1087,2,---,3 3,---,18.0,2020/07/05,ST,8,Class 3,1200M,80-60,GOOD,1.0,ALL WEATHER TRACK,23.49,45.70,1:08.98,,,,23.49,22.21,23.28,nan,nan,nan
1,3.0,SO WE JOY (D082),J Moreira,J Moore,125,1089,9,-,6 6 5 1,1:34.06,4.9,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
2,1.0,CHEVALIER PRINCE (D298),Z Purton,F C Lor,133,1089,5,2-1/2,4 5 6 2,1:34.45,2.6,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
3,9.0,CALIFORNIA LEGEND (B363),H T Mo,A S Cruz,115,1140,14,4-1/4,1 1 1 3,1:34.73,15.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
4,8.0,BULLETPROOF (D219),M Chadwick,P F Yiu,118,1035,8,4-3/4,8 7 7 4,1:34.81,15.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
5,2.0,PERFECT TO PLAY (B095),N Callan,C Fownes,126,1032,1,7,5 4 4 5,1:35.16,38.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
6,13.0,SANGRIA (A065),H W Lai,D E Ferraris,115,1062,3,7,9 9 8 6,1:35.16,70.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
7,14.0,SACRED TIMING (C387),M F Poon,K H Ting,112,1131,4,7-1/4,2 2 2 7,1:35.21,28.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
8,11.0,HAPPY WIN WIN (C125),K Teetan,C H Yip,116,1038,13,7-1/2,13 10 9 8,1:35.28,16.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
9,4.0,TELECOM ROCKET (C137),A Hamelin,Y S Tsui,125,1061,7,8,3 3 3 9,1:35.34,5.2,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
10,6.0,SUNNY POWER (A371),C Y Ho,K W Lui,123,1121,10,8-3/4,12 11 11 10,1:35.46,32.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
11,12.0,HUMBLE STEED (A327),H N Wong,T P Yung,113,1136,2,9-1/4,7 8 10 11,1:35.56,71.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
12,7.0,APEX TOP (D136),C Schofield,A T Millard,122,1146,12,9-1/2,14 14 13 12,1:35.59,13.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
13,5.0,SUN OF MAKFI (D157),B Shinn,D J Hall,123,1024,11,12-3/4,11 13 12 13,1:36.11,21.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
14,10.0,GORGEOUS INHERITOR (D080),T H So,C H Yip,116,1182,6,81,10 12 14 14,1:47.02,136.0,2020/07/05,ST,9,Class 4,1600M,60-40,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",24.32,46.72,1:10.54,1:34.06,,,24.32,22.40,23.82,23.52,nan,nan
1,9.0,AWE (D168),Z Purton,J Moore,120,1040,9,-,12 12 11 1,1:21.34,4.1,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
2,1.0,CIRCUIT GLORY (A402),K Teetan,A S Cruz,133,1046,7,N,9 9 9 2,1:21.40,5.4,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
3,2.0,PICKEN (B311),A Hamelin,J Size,132,1202,10,1/2,14 13 12 3,1:21.45,9.9,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
4,3.0,STAR OF YUEN LONG (C303),K H Chan,K L Man,124,1102,5,3/4,1 1 1 4,1:21.46,7.3,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
5,13.0,ELIGERE (C473),J Moreira,Y S Tsui,116,1015,2,1-3/4,7 7 4 5,1:21.62,4.2,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
6,7.0,WISDOM PATCH (D289),B Shinn,C W Chang,122,1247,14,2-1/2,6 8 10 6,1:21.74,202.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
7,4.0,RELENTLESS ME (A178),C L Chau,D J Whyte,118,1180,8,4,4 3 2 7,1:21.96,8.8,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
8,12.0,ROMANTIC COMBO (D271),C Schofield,C S Shum,119,1112,12,6,11 11 13 8,1:22.28,104.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
9,8.0,URBAN DANCER (C512),M F Poon,T P Yung,119,1050,1,6,3 4 3 9,1:22.29,73.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
10,5.0,SWIFT SPIRIT (D201),H W Lai,K H Ting,127,1114,3,6-3/4,10 10 7 10,1:22.43,262.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
11,6.0,SUPERBELLA (D128),H N Wong,F C Lor,123,1056,4,8-3/4,13 14 14 11,1:22.73,210.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
12,14.0,NATURAL WINNER (C489),M L Yeung,R Gibson,115,1267,6,13-3/4,8 6 5 12,1:23.55,34.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
13,11.0,UNIQUE TREASURE (C141),K C Leung,P F Yiu,118,1116,11,15-3/4,5 5 8 13,1:23.88,9.1,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
14,10.0,HINYUEN SWIFTNESS (V250),T H So,C H Yip,118,1260,13,19-1/2,2 2 6 14,1:24.45,60.0,2020/07/05,ST,10,Class 3,1400M,80-60,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",13.37,34.54,57.63,1:21.34,,,13.37,21.17,23.09,23.71,nan,nan
1,5.0,SHINING GEM (C058),K C Leung,P F Yiu,124,1159,12,-,11 10 1,1:08.32,16.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
2,8.0,ALL IN MIND (D200),C Y Ho,A S Cruz,120,1197,3,N,3 3 2,1:08.36,5.6,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
3,10.0,LUCKY EXPRESS (D026),J Moreira,J Size,120,1143,8,1-1/4,6 6 3,1:08.50,2.4,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
4,4.0,HIGHLY PROACTIVE (C458),N Callan,K W Lui,124,1070,5,1-3/4,2 2 4,1:08.60,13.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
5,3.0,MASSIVE POCKET (B246),A Hamelin,K W Lui,125,1056,7,2-3/4,8 9 5,1:08.77,18.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
6,11.0,ARMANDO (D351),K Teetan,A T Millard,119,1169,10,3,10 11 6,1:08.80,6.4,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
7,7.0,MAGIC LEGEND (A170),Z Purton,J Moore,121,1026,4,3-1/4,9 7 7,1:08.82,17.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
8,6.0,SAUL'S SPECIAL (A293),C L Chau,C W Chang,113,1110,1,3-1/2,5 5 8,1:08.87,35.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
9,1.0,GUNNISON (A377),K H Chan,J Size,122,1028,11,6-1/4,7 8 9,1:09.34,67.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
10,9.0,GOLDEN DASH (B190),M F Poon,C S Shum,118,1097,6,6-1/2,4 4 10,1:09.34,20.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
11,12.0,MOMENT OF POWER (V138),T H So,P O'Sullivan,116,1091,9,7-1/2,1 1 11,1:09.52,190.0,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
12,2.0,MR CROISSANT (C234),C Schofield,W Y So,128,1113,2,7-1/2,12 12 12,1:09.53,8.2,2020/07/05,ST,11,Class 2,1200M,100-80,GOOD TO FIRM,1.0,"TURF - ""C+3"" Course",23.48,45.91,1:08.32,,,,23.48,22.43,22.41,nan,nan,nan
1,3.0,HAPPY ICHIBAN (D037),C Y Ho,D J Whyte,132,1256,10,-,2 2 2 1,1:40.20,6.7,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
2,10.0,MISCHIEVOUS SUNDAE (C016),K Teetan,J Size,116,1066,5,1-3/4,1 1 1 2,1:40.49,3.7,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
3,7.0,WINNERS BROTHER (C220),M L Yeung,K L Man,122,1051,1,2-1/2,3 3 3 3,1:40.60,6.9,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
4,11.0,GOLDEN CANNON (T022),K C Leung,K W Lui,117,949,9,3,11 11 10 4,1:40.66,21,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
5,9.0,VIRTUS STAR (B395),A Hamelin,F C Lor,118,1071,4,3-3/4,6 8 7 5,1:40.80,4.4,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
6,12.0,MONEY WINNER (A055),H T Mo,Y S Tsui,112,1028,2,4-1/2,7 6 6 6,1:40.91,19,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
7,6.0,GOLDEN GENERAL (A346),M Chadwick,K H Ting,123,1194,8,5-3/4,10 10 8 7,1:41.12,11,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
8,8.0,KWAICHUNG BROTHERS (A012),V Borges,R Gibson,121,1175,7,6,8 7 4 8,1:41.17,18,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
9,2.0,GREEN ENVY (C313),N Callan,C Fownes,133,1158,11,8,9 9 9 9,1:41.47,8,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
10,4.0,HAPPY HOUR (B286),M F Poon,C H Yip,129,1115,3,8-1/4,4 4 5 10,1:41.52,17,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
11,5.0,DASHING GRACE (C513),H N Wong,T P Yung,127,1078,6,21-1/4,5 5 11 11,1:43.59,144,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
WV,1.0,BREAK RECORD (C168),C Wong,C S Shum,128,---,---,---,---,---,---,2020/07/08,HV,1,Class 5,1650M,40-0,GOOD,1.0,"TURF - ""A"" Course",27.63,51.73,1:16.29,1:40.20,,,27.63,24.10,24.56,23.91,nan,nan
1,6.0,MOMENTUM HAPPY (C423),K C Leung,K H Ting,126,1072,4,-,1 1 1,1:10.04,3.3,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
2,12.0,SHINING ON (A359),K Teetan,K W Lui,116,1015,7,1,7 6 2,1:10.18,7.2,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
3,8.0,SPACE (C339),M Chadwick,P F Yiu,125,1107,6,1-3/4,2 2 3,1:10.32,13,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
4,1.0,SPLIT OF A SECOND (B027),M F Poon,L Ho,131,1081,2,2-1/4,4 4 4,1:10.39,9,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
5,2.0,FEARLESS FIRE (B085),Z Purton,C Fownes,131,1181,3,2-3/4,6 7 5,1:10.49,2.7,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
6,3.0,DAZZLING FEELING (D296),V Borges,D E Ferraris,128,1264,12,3-3/4,12 10 6,1:10.62,18,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
7,7.0,JADE THEATRE (A040),N Callan,K L Man,125,1095,11,4-1/4,5 5 7,1:10.73,23,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
8,9.0,ATHENA (D103),T H So,C H Yip,122,1030,1,5-3/4,3 3 8,1:10.97,23,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
9,5.0,NOBLE MAN (C412),A Hamelin,J Size,127,1096,5,6,8 9 9,1:10.99,20,2020/07/08,HV,2,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.95,46.88,1:10.04,,,,23.95,22.93,23.16,nan,nan,nan
