Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
4,6,PLEASURE GAINS  (P246),K C Ng,--,"Eased back from wide draw to find cover but was shuffled back to last. Got head up 700m, took turn greenly, clear last 400m. Closed off strongly until baulked final stages.",2013-05-01,5
5,11,COLUMBUS LINE  (N264),H W Lai,B,"Struck on nose with whip at start, tightened 1000m, dropping back along fence. Ran on strongly from 400m to be closest at finish.",2013-05-01,5
6,13,NOTUS  (M038),M L Yeung,B,Jumped well and 2nd initially before being shuffled back to 5th before turn. Bumped 400m but kept on well until flattened 50m.,2013-05-01,5
7,8,YOUNG TALENT  (N202),T Angland,TT,"Began only fairly, dropping to near rear along fence. Shifted out 800m, entered straight 4-wide, kept on steadily to line.",2013-05-01,5
8,1,RISING POWER  (N294),Y T Cheng,B/TT,"Made full use of inside draw to hold box seat. Came off fence 400m, steadied 300m, then close on heels. No extra final 100m.",2013-05-01,5
9,10,DOUBLE DRAGON  (CK019),K C Leung,H,"Ridden forward from wide draw but unable to slot in. Covered extra ground turn, dropped back to midfield 400m, then one-paced.",2013-05-01,5
10,4,XI YING MEN  (CL352),R Fourie,B,Jumped smartly to lead field before headed 800m. Retook lead into straight but passed 300m. Plodded to the line.,2013-05-01,5
11,14,ROCKET PROUD  (CL392),T Berry,B/TT,"Ridden forward to find cover but held wide into turn, covering extra ground. Taken wider entering straight but one-paced under hard riding.",2013-05-01,5
12,7,PROSPERITY AETHON  (N391),C Y Lui,CP/TT,Jumped well but allowed to settle midfield away from fence. Unbalanced when taken out 800m. Found passage between horses but no extra.,2013-05-01,5
13,3,GOOD LUCK WIN  (CK004),C Y Ho,B/XB,Ridden forward but held wide. Rolled forward from 1000m to take lead entering turn. Headed 400m and weakened gradually.,2013-05-01,5
14,9,DASHING SUPER  (N348),C K Tong,H1/SR1/TT1,"Ridden vigorously to obtain forward position, joint leader 1000m but wide, hampered and lost ground from 800m, finishing tailed off.",2013-05-01,5
1,5,SUNSHINE KID  (M080),O Doleuze,PC/TT,"Stayed 3 wide in the lead, pace good, benefited by the strong off rail bias, drifted away 400M, ran on well to win.",2013-05-01,6
2,7,MAROON PRINCE  (N413),W C Marwing,XB/SR2,"Pushed forward, 2Ls off the good pace, trapped 4 wide but indeed favoured by the strong off rail bias, closed off well for 2nd.",2013-05-01,6
3,8,DR GOOD HABIT  (N300),D Whyte,P1,"Eased to sit in midfield, 3.5Ls off the good pace on the fence, harmed by the strong off rail bias, held up 4-2, progressed steadily for 3rd.",2013-05-01,6
4,4,EXPEDITE  (N111),T H So,B/XB,"In front of midfield, 2.5Ls off the good pace 2 wide, just held ground in straight.",2013-05-01,6
5,10,EL GRANDE  (CL378),B Prebble,B,"Eased at start, took cover at rear, 6Ls off the good pace 2 wide, made steady ground 250M.",2013-05-01,6
6,2,SURFER BOY  (CL306),Z Purton,B,"Bumped start, 5Ls off the good pace on the fence, harmed by the strong off rail bias, made ground 300M, run ended 150M.",2013-05-01,6
7,3,WHAT A HEART  (M267),H W Lai,TT,"Pushed to occupy the box seat, harmed by the strong off rail bias, held up 4-2, ran on fairly when clear.",2013-05-01,6
8,1,MASTER RIO  (CK188),G Mosse,--,"Bumped start, 4Ls off the good pace 2 wide, no progress.",2013-05-01,6
9,11,HURRY HURRY UP  (N218),C K Tong,TT,"Bumped start and lost ground, 3Ls off the good pace 3 wide, suited by the strong off rail bias, flattened in straight.",2013-05-01,6
10,6,WELL DONE  (CL343),C Y Lui,B,"Pushed to take rail and led by 0.5L at good pace, harmed by the strong off rail bias, emptied 300M.",2013-05-01,6
11,9,STAR OF WAI BO  (P177),T Berry,H-/CP1,"Pushed forward, outside the lead, pace good, soon dropped off 400M.",2013-05-01,6
12,12,KING OF THE DAY  (CL324),W M Lai,B/TT,"Bumped start, never a factor at rear.",2013-05-01,6
1,3,DARS AUTO  (M418),K C Ng,--,"Began fairly and settled toward rear. Came away from fence back stretch, taken wider turn, entered straight full of running, hit from 300m, drifting out under pressure closing stages.",2013-05-01,7
2,7,OLE OLE  (CK301),M L Yeung,TT,No early speed and held at rear but away from fence. Swung wide entering straight to make run but forced to switch in when winner drifted out. Closest at finish.,2013-05-01,7
3,13,HANDSOME BATCHELOR  (CL076),C Y Ho,B/XB,"Jumped well and cut in to fence to take box seat back stretch. Got run between leaders entering straight, hit front 350m, but no extra from 100m.",2013-05-01,7
4,9,SUPREME HONG KONG  (M219),R Fourie,XB-/BO,"Began awkwardly but recovered to sit 3-back, 1-off back stretch and turn. Three-wide entering straight but ran on well.",2013-05-01,7
5,8,THE ONLY KID  (CH173),G Mosse,TT,Outpaced early at sat at rear away from fence back stretch. Switched out entering straight and ran on steadily.,2013-05-01,7
6,12,OYSTER  (CL146),W M Lai,P/TT,Ridden forward from wide draw but unable to cut in and held wide first turn and back stretch. Taken very wide into straight but only one-paced.,2013-05-01,7
7,6,MAGNUMOUS  (N251),M Chadwick,TT,Taken back from wide draw to be last initially before improving slightly. Taken out entering straight but found little under hard riding.,2013-05-01,7
8,11,FORTUNE TOGETHER  (CL283),Y T Cheng,H/XB,"Ridden vigorously to take lead first turn before dropping anchor. Speeded up back stretch, led to straight, gave ground from 200m.",2013-05-01,7
9,2,NATURAL CHAMPION  (P194),K C Leung,H,Made use of inside draw to hold good position 2-back the fence. Improved position entering straight but emptied 200m.,2013-05-01,7
10,5,CHATER D'CAT  (CK119),A Suborics,B/TT,Outpaced early and trailed field back stretch and final turn. Came off fence entering straight but only one-paced.,2013-05-01,7
11,4,EASY TO RICH  (N304),B Prebble,B/H,"Began well and was 2-back, 1-off entering back stretch. Improved position final turn, looked chance 300m before turning one-paced.",2013-05-01,7
12,14,SUPER BRAND  (M155),H W Lai,B/TT,Taken forward from wide draw to sit outside leader. Taken wider around final turn but gave ground soon after entering straight.,2013-05-01,7
13,10,CHAMPION MOUNT  (CK087),T H So,PC1,Ridden forward from wide draw but unable slot in and trapped wide without cover. Gave ground from 500m and finished tailed off. Unacceptable performance.,2013-05-01,7
14,1,FUN HEROES  (CL207),C Y Lui,CP/TT,"Hard ridden to go forward from outside draw but held 3-4 wide for most of the journey, dropping to last entering straight. Unacceptable performance.",2013-05-01,7
1,10,DANEWIN TIGER  (CL282),Y T Cheng,--,"Settled 3-wide in midfield, steadily gained position 600M, rallied on the outside in straight, kept finding more and closed well to get up near the line.",2013-05-01,8
2,4,DREAM BUILDER  (M201),C Y Ho,TT,"Close up 3-wide throughout, responded well when urged inside 300M, briefly led inside 100M but was denied near the line.",2013-05-01,8
3,1,SUPREME FALCON  (P224),W C Marwing,H,"Forwardly placed just behind leaders, came under urging half way round the turn, kept on steadily in straight but not pace of first 2 over final 150M.",2013-05-01,8
4,11,POLYMER WIN  (M399),H W Lai,CP-/XB-,"Held up midfield along the 2-path, lacked immediate acceleration, did best work late and stayed on to go 4th near line.",2013-05-01,8
5,5,HYPERSONIC  (P176),D Whyte,SB,"Began only fairly from draw 1, guided away from fence and settled near the rear, switched wide and moved closer inside 500M , closed with a mild response.",2013-05-01,8
6,7,SMART KIDS  (CL253),K C Ng,TT,"Disputed the pace off the inside, extended the lead 400M out, kept on well early straight, headed passing 150M, weakened final stages.",2013-05-01,8
7,9,HEARTS KEEPER  (N360),T H So,B,"Never far from striking distance, pursued the leaders into final 150M then weakened.",2013-05-01,8
8,8,CHEERS JOY  (N184),K C Leung,XB,"Unhurried in early and middle stages, settled at the rear 5Ls off the pace, brought wide to challenge but lacked the needed response.",2013-05-01,8
9,2,ALL FRIENDS  (M374),B Prebble,--,"Guided to the fence in midfield but proved difficult to settle, found disappointingly little when driven near 400M, never a threat.",2013-05-01,8
10,12,MAKE IT  (CL139),R Fourie,CP,"Reserved early, held up patiently at the rear but not able to quicken when put to pressure.",2013-05-01,8
11,6,LIFELINE ELITE  (M256),C Y Lui,TT,"Contested the pace outside leader, weakened away 200M out.",2013-05-01,8
12,3,ALL VICTORY  (M107),G Mosse,P2/TT,"Caught 4-wide without cover on jumping from 12, weakened turning home and eased mid-straight.",2013-05-01,8
1,2,SLICK BULLET  (N141),T Angland,P/XB,Slow to jump but recovered quickly to sit behind pace entering turn. Got run between horses 350m and made ground steadily to win close to line.,2013-05-01,9
2,11,MULTIVICTORY  (P254),M Chadwick,TT,"Jumped well and quickly up with the pace but wide. Covered extra ground turn, took lead entering straight and kept on well till overhauled 50m.",2013-05-01,9
3,6,CARRY THE ZEAL  (M010),R Fourie,H-/B1,Jumped OK but not enough speed and settled behind midfield but 3-wide. Taken out entering straight and finished off nicely.,2013-05-01,9
4,4,HAPPY FOREVER  (M034),O Doleuze,B2/TT,Ridden forward from wide draw and trapped wide with no cover entering turn. Taken out further entering straight and ran on well.,2013-05-01,9
5,12,FLYING IN  (CK120),H W Lai,TT,Slow to muster and clear last by 800m. Taken wide turning for home and ran on strongly.,2013-05-01,9
6,10,GREAT RENOWN  (CK359),K C Ng,B,Jumped OK but unable to hold forward position and slipped back to behind midfield between horses. Ran on steadily in straight.,2013-05-01,9
7,7,FLYING CHINA  (CK266),T H So,PC,"Flat-footed at start and under whip to catch up to field entering turn. Unable to find run until 200m, shifted out 150m, finished off nicely.",2013-05-01,9
8,1,GOLD EDITION  (N048),T Berry,--,Jumped best and led for a few strides making for rail. Steadied 800m and lost position turn. Kept on steadily in straight.,2013-05-01,9
9,8,RED COURAGE  (N110),K C Leung,P2,Beaten for early pace and soon at rear close to rail. Kept on steadily in straight without looking dangerous.,2013-05-01,9
10,9,CHINA POWER  (M400),C K Tong,B/TT,Ridden forward from wide draw to lead on settling. Joined by inside horse at 800m and started to give ground soon after entering straight.,2013-05-01,9
11,5,PALEPALE  (M407),W M Lai,B/TT,Began OK but trapped wide and then raced awkwardly close to heels from 750. Faded in straight. Blood in trachea.,2013-05-01,9
12,3,IMPECCABLE  (CL383),C Y Lui,CP,Ridden forward from wide draw and soon on rail inside leader. Joined leader turn but gave ground soon after entering straight.,2013-05-01,9
1,6,FREE JUDGEMENT  (M163),Y T Cheng,--,"Settled back with last few 8ls away on inside, aided by even tempo, still well back turning and tight for a run, reeled off a strong finish final 300m to close over top late for a strong win.",2013-05-01,10
2,5,SILVER GRECIAN  (CL323),O Doleuze,TT,"Drifted back to rear, raced 2ls back in running line, helped by pace, tracked into race 3 wide turning, came wider circle and dashed well to hit lead at 200m, lost out in closing stages.",2013-05-01,10
3,1,LET ME HANDLE IT  (CL287),Z Purton,--,"No early pace, settled last 8ls or so from top end, aided by even tempo, still well back turning, made many lengths in straight to take 3rd.",2013-05-01,10
4,11,KING OF REASON  (M154),C Y Lui,H-/P2,"Took a trail on leaders back, had fair run on even speed, angled out turning and looked a place chance before being overhauled inside final furlong.",2013-05-01,10
5,9,FAMILISTS  (M102),W C Marwing,B,"Raced in midfield 4ls back on rails, easy time throughout, kept to inside turning, battled on at same speed in straight.",2013-05-01,10
6,10,JUN GONG  (N325),K C Ng,CP,"Unable to get in and posted 3 and 4 wide throughout in midfield, 4-5ls back, came wider turning, peaked at300m and dropped off thereafter after hard run.",2013-05-01,10
7,2,HOT SHOT  (CL289),M L Yeung,P1/TT,"Trapped 3 wide from outset, 2-3ls back working in mid-section, same margin down turning, dropped away final 200m when workload took toll.",2013-05-01,10
8,12,RUMBA KING  (M172),T Berry,P,"Showed early pace to take up running, kept speed even with attention from horse on outside, kept on well to 200m but additional journey had effect and stopped final furlong.",2013-05-01,10
9,4,LITTLE DREAMS  (CL095),G Mosse,--,"Positioned 3 wide behind midfield, 5-6ls back, had cover and aided by speed, didn't have required finish to feature in straight and just passed tired horses.",2013-05-01,10
10,3,BEAUTY LEAD  (N209),M Chadwick,TT,"Trapped wide from an outside gate, moved up outside leader two wide doing share of work in mid-section, still there turning but lacked turn of foot to stay in mix and faded final 300m.",2013-05-01,10
11,7,KYARA  (CL423),D Whyte,H/XB,"Took a spot behind midfield, 5ls or so away, aided by pace but was difficult to settle, didn't get a real crack at them in straight but just battled when clear.",2013-05-01,10
12,8,CHEETAH BOY  (CL192),K C Leung,B/H,"Assumed a role in midfield 3-4ls back, easy time in mid-section, niggled turning but gradually faded when extra journey factored.",2013-05-01,10
13,13,VICTORIUS  (N423),T H So,B-/P1,"Outside leader early but soon took trail, 1 out 1 back to bend, no pick up and gave in cheaply final 400m not seeing out extra journey.",2013-05-01,10
1,12,BUDDY BUDDIES  (M021),O Doleuze,H,"Taken back from a wide gate, raced just off midfield 6ls back on rails, improved turning and gained ideal run through field, kept giving to get over the top of rivals narrowly in finish ending a frustrating run of placings.",2013-05-01,11
2,10,WHY NOT  (N053),Z Purton,TT,"Assumed ideal spot 1 out 1 back, used little in run, loomed 3 wide to challenge turning, hit front at 200m and just lost advantage in shadow of post.",2013-05-01,11
3,1,GENKI TWINS  (N223),T Angland,XB,"Showed early pace, too nice trail on leaders back, all favours in run, came off rails turning and produced a good finish going down in a 3 way go.",2013-05-01,11
4,9,CHANCELLOR  (M347),M L Yeung,B/TT,"Went forward to take customary role in front, controlled affairs in mid-section, held narrow advantage turning, kept to task in straight to make frame and be not far away on line.",2013-05-01,11
5,5,CLASSIC JEWELLERY  (M329),D Whyte,P-,"Began well, took up spot outside leader, helped by average tempo early, right there turning, no turn of foot but stayed on evenly all the same to be on heels of place getters.",2013-05-01,11
6,14,WAYFOONG EXPRESS  (P262),K C Leung,SR1,"Taken back from outside gate, raced next to last more than 8ls back, last turning and came widest in straight, and produced a big finish making many lengths to be nearest on line.",2013-05-01,11
7,2,NOBLE DELUXE  (M063),T H So,--,"Took a nice spot in midfield, 5ls or so back in between horses, difficult to settle in run, switched wider but peaked at 200m and just held ground thereafter.",2013-05-01,11
8,4,GREAT AND BEYOND  (N400),R Fourie,--,"Slotted in behind midfield from widest gate, 7ls or so away in running line, came 4 wide turning, made some minor headway.",2013-05-01,11
