Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
10,5,NORDIC DRAGON  (G467),C L Chau,B1/TT,"Began fairly, raced 2 wide slightly better than midfield early, dropped to midfield in the middle stages, peaked early in straight, weakened final 250M.",2024-02-04,10
11,7,XPONENTIAL  (D049),K Teetan,B/TT,"Jumped with them, trapped very wide in midfield, taken back after passing 750M, showed no response 500M, weakened and eased thereafter. (See Racing Incidents.)",2024-02-04,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-02-04,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-02-04,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-02-04,13
1,7,UNITED ENDEAVORS  (G030),M L Yeung,H/TT,"Began smartly, raced in midfield on the inside, 3-1/2L back, saved ground on turn, showed very good response in straight, hit the front near 150M, kept on very well to the line.",2024-02-07,1
2,9,BRILLIANT PIONEER  (G255),K Teetan,PC-/TT,"Shifted out at start and made contact, raced towards rear on the inside, 2 wide from 700M, made contact near 550M, 6 lengths back turning in, made very good progress in straight to take 2nd.",2024-02-07,1
3,4,BIG TWO  (E310),H Bentley,SR/XB/TT,"Crowded on jumping, raced 2 wide at rear, 3 wide from 700M, bumped near 550M, slightly improved on turn, finished off well to take a place without threatening.",2024-02-07,1
4,1,STORMTROUPER  (E100),L Hewitson,E/XB,"Began fairly from gate 1, raced behind midfield on the inside, saved ground on turn, made some progress early in straight, no clear run 200M to 100M, finished off well to make frame.",2024-02-07,1
5,8,CHARMING STEED  (E494),A Badel,E/V/XB/TT,"Moderately away from the widest draw, raced 2 wide better than midfield, there to turn, made some progress early in straight, peaked on run 150M, kept on same pace to the line.",2024-02-07,1
6,11,VIVA A LA  (G282),M F Poon,B/H/TT,"Jumped well from a wide draw, sent forward to take the lead, travelled comfortably in the middle stages, led by 2 lengths turning in, peaked and headed 150M, weakened gradually final 50M.",2024-02-07,1
7,3,YOUNG HORIZON  (G272),K C Leung,H-,"Began fairly from a wide draw, positioned 2 lengths behind the leader on rail, difficult to settle in the early stages, saved ground throughout, showed limited response early in straight, weakened gradually final 100M.",2024-02-07,1
8,2,NICE BIRDIE  (G470),C L Chau,TT,"Moderately away from a tricky draw, raced towards rear on the outside, found rail approaching 800M, saved ground on turn, peaked early in straight, kept on same pace to the line.",2024-02-07,1
9,12,SUPER HORNET  (G043),Y L Chung,B/XB/TT,"Shifted in at start and made contact, raced 2 wide in midfield, similar position on turn, made no impression in straight.",2024-02-07,1
10,6,REGENCY HAPPY STAR  (H248),Z Purton,CP/H/TT,"Blundered shortly after the start, raced 2 wide behind midfield, 3 wide from 600M, a bit closer on turn, peaked early in straight, weakened gradually final furlong. (See Racing Incidents.)",2024-02-07,1
11,5,CIRCUIT ELITE  (E487),M Chadwick,B/TT,"Jumped with them, raced 2 wide towards rear, 3 wide from 700M, carried wider 600M, peaked on turn, weakened final furlong.",2024-02-07,1
12,10,DASHING GLORY  (G397),K De Melo,H-/TT,"Crowded start, raced in midfield on the outside early, sent forward after passing 1250M, raced in 2nd after passing 1100M, weakened from 500M, eased thereafter. (See Racing Incidents.)",2024-02-07,1
1,3,ROMANTIC FANTASY  (H168),A Badel,B/TT,"Led without having to be pressured, took them along steadily, urged 450M and kept responding in the run home, just held on from pursuers in a busy finish.",2024-02-07,2
2,8,SHARPEN BRIGHT  (H276),Z Purton,CP/XB,"Settled down midfield, laid in 300M resulting in its rider having to take corrective measure, finished off the race well and was just held by a short head in a blanket finish.",2024-02-07,2
3,4,SERANGOON  (H296),H Bentley,CP/TT,"Restrained behind mid-division, pressed along 500M, stuck to task well to get 3rd in a photo finish.",2024-02-07,2
4,11,HAPPY HERO  (G322),M Chadwick,CP,"Stalked leader on settling, no change in position entering final turn, fought hard from 300M trying to get past leader, edged out to 4th last stride in a desperately close finish.",2024-02-07,2
5,10,PALACE PAL  (G172),M F Poon,V,"Dropped back and raced towards the rear, 8Ls off leader in middle stages, moved closer home turn before staying on well to claim 5th, narrowly beaten in a busy finish.",2024-02-07,2
6,7,JUBILATION  (G029),M L Yeung,V,"Tracked leader on outside, poised to strike 300M, fought on evenly to the 100M before weakening.",2024-02-07,2
7,6,RUNNING AHEAD  (G313),C L Chau,TT,"Restrained in 4th spot, never far off from leaders but battled on one paced in the straight, out of contention passing 150M.",2024-02-07,2
8,1,PRECISE EXPRESS  (D198),L Hewitson,H,"Jumped awkwardly, raced in mid-division, lacked a response when driven along top of straight, soon outstayed by rivals.",2024-02-07,2
9,9,READY PLAYER ONE  (G143),A Hamelin,PC-/XB/V2/TT,"Shifted across from wide draw, held up in last 10Ls off on settling, wide into straight before closing off only fairly, never a winning hope.",2024-02-07,2
10,2,WONDER YEARS  (G001),K De Melo,B/XB/TT,"Slow to begin, settled near last early stages, taken wide 800M and covered more ground than rivals, failed to run on in the straight. (Jockey questioned regarding his riding tactics.)",2024-02-07,2
1,7,MEDIC ELITE  (G129),Z Purton,PC/TT,"Settled in front of midfield 2 wide, traveled smoothly, made some progress over the final 200M, closed off nicely.",2024-02-07,3
2,11,MIGHTY STAR  (G117),K De Melo,B,"Jumped awkwardly, sat rear, commenced to improve from 400M, stayed on well to grab 2nd.",2024-02-07,3
3,2,SUPERB MOVE  (G304),K Teetan,B/TT,"Sat in front of midfield on the rail, traveled okay, nearest to the line.",2024-02-07,3
4,9,CHIRON  (E151),K C Leung,B/TT,"Settled towards rear on the rail, traveled okay, closed off fairly.",2024-02-07,3
5,10,FOXHUNTER WAY  (E296),L Hewitson,--,"Jumped only fairly, settled midfield, slightly steadied entering the Straight, made minor progress over the concluding stages.",2024-02-07,3
6,4,CHOICERUS  (H029),H Bentley,B,"Sat worse than midfield, traveled fairly, ran on evenly.",2024-02-07,3
7,5,HAPPIHOOD  (H261),Y L Chung,B-/CP1/TT,"Sat midfield on the rail, traveled okay, could not be quickened over the concluding stages.",2024-02-07,3
8,6,HAPPY JAI JAI  (E069),M L Yeung,TT,"Ridden along to sit handy, raced wide, one pace throughout.",2024-02-07,3
9,1,COURIER MAGIC  (H290),A Hamelin,--,"Sat towards rear, traveled fairly, very limited when asked.",2024-02-07,3
10,8,FAITHFUL TRINITY  (A247),E C W Wong,B/TT,"Jumped fairly, settled worse than midfield 2 wide, weakened rounding the Turn, no impression made (See Incident Report).",2024-02-07,3
11,3,DAILY TROPHY  (H283),B Avdulla,B-/TT,"Ridden hard to lead, (Lost right hind plate, Must BT, See Incident Report).",2024-02-07,3
12,12,MISTER ARM  (D491),H T Mo,H2,"Chased the lead throughout, weakened notably from 550M, faded gradually entering the Straight.",2024-02-07,3
1,6,SUPER JOY N FUN  (J164),C L Chau,--,"Average to begin, sent forward to take the lead, headed near 600M, a length back turning in, retook the lead 200M, kept on well to the line and scored.",2024-02-07,4
2,1,BEAUTY INFINITY  (H377),Z Purton,--,"Jumped with them, raced in midfield on the outside, very wide into straight, finished off strongly to take 2nd, nearest on line.",2024-02-07,4
3,12,BEAU GOSSE  (G389),M L Yeung,H-/B/TT,"Began fairly, raced better than midfield on the inside, saved ground throughout, kept on well early in straight, peaked 100M, ran on evenly to take a place.",2024-02-07,4
4,3,TRAVEL GOLF  (H063),B Avdulla,B-/V1/TT,"Began only fairly, positioned 2 wide, a length or so back, 3 wide from 500M, kept on well early in straight, no extra final 100M.",2024-02-07,4
5,10,NORTHERN BEAST  (H233),M F Poon,B-,"Moderately away, raced in midfield on the inside, moved a bit closer along the rail on turn, kept on evenly in straight.",2024-02-07,4
6,8,BRAVE WITNESS  (H425),L Hewitson,TT,"Out with rest, raced 2 wide slightly better than midfield, angled out 350M, finished off evenly.",2024-02-07,4
7,11,PO ON WAY  (H201),M Chadwick,B,"Out in line, raced 2 wide behind midfield, 6 lengths back turning in, very wide into straight, kept on same pace in straight.",2024-02-07,4
8,2,OUR LUCKY GLORY  (G292),H Bentley,SR-/TT,"Taken back from gate 10, raced towards rear on the outside, 8 lengths back turning in, made little progress in straight.",2024-02-07,4
9,4,YOUTH POWER  (H358),K C Leung,H/TT1,"Taken back from a wide draw, raced at rear on the inside, saved ground on turn, made some progress early in straight, peaked 100M, ran on evenly to the line.",2024-02-07,4
10,9,DIVINE ERA  (D507),K Teetan,H/TT,"Began smartly from gate 1, sent forward to race prominently on the inside, took the lead 600M, led by a length turning in, peaked early in straight, headed 200M, weakened thereafter. (See Racing Incidents.)",2024-02-07,4
11,5,RUNNING BOY  (J041),K De Melo,XB1/TT1,"Jumped awkwardly, raced behind midfield on the inside, saved ground on turn, showed limited response early in straight, weakened final 100M. (See Racing Incidents.)",2024-02-07,4
12,7,JOYFUL FRIENDSHIP  (H295),E C W Wong,B,"Taken back from the widest draw, raced at rear throughout, never a factor.",2024-02-07,4
1,1,LOVERO  (H451),Y L Chung,TT,"Clean jump, positioned 1 to 2 lengths behind the leader on rail, saved ground throughout, hit the front 200M, kept on well to hold off the challengers.",2024-02-07,5
2,10,STURDY RUBY  (H207),Z Purton,TT,"Began awkwardly, raced 2 wide towards rear, found rail approaching 500M, saved ground on turn, made good progress in straight to take 2nd.",2024-02-07,5
3,4,WIN WIN FIGHTER  (E347),L Hewitson,B,"Moderately away from gate 1, raced in midfield on the inside, 2 wide on turn, taken wide in straight and finished off strongly to take a place, nearest finish.",2024-02-07,5
4,2,DRAGON STAR  (H128),K Teetan,V/XB,"Away well, raced in 2nd, 2 wide, same position on turn, kept on well in straight to make frame, always held.",2024-02-07,5
5,6,GALVANIC  (H147),B Avdulla,TT,"Commenced well, raced slightly better than midfield on the inside, angled out 450M, very wide into straight, made good progress early in straight, peaked 100M, ran on evenly to the line.",2024-02-07,5
6,7,KASA PAPA  (G312),C L Chau,TT,"Average to begin, raced behind midfield on the inside, moved a bit closer along the rail on turn, made good progress early in straight, no clear run inside final 100M.",2024-02-07,5
7,3,GALLANT CROWN  (D359),K C Leung,B,"Made contact at start, sent forward to take the lead, travelled well to turn, peaked and headed 200M, weakened final 100M.",2024-02-07,5
8,11,MERCHANT PRINCE  (H268),M L Yeung,V/TT,"Jumped awkwardly, raced 2 wide better than midfield, angled out 350M, showed limited response early in straight, weakened gradually final 150M. (See Racing Incidents.)",2024-02-07,5
9,12,AMAZING BOY  (D513),M Chadwick,B/TT,"Began well, raced behind midfield on outer, very wide into straight, made no progress in the run home.",2024-02-07,5
10,8,REACH GOAL  (G067),A Badel,TT,"Slowly away, raced at rear throughout, never a factor.",2024-02-07,5
11,5,CHATEAU LE PECHE  (H471),H T Mo,B1,"Slightly slow out and crowded, raced at rear on the inside, still 9 lengths back turning in, failed to close off in straight.",2024-02-07,5
12,9,AMAZINGTEAMWORK  (H488),M F Poon,TT,"Began only fairly, raced 2 wide in midfield, peaked on turn, weakened early in straight.",2024-02-07,5
1,12,DAN ATTACK  (H317),A Hamelin,TT,"Jumped nicely, settled in front of midfield on the rail, ran on strongly to score.",2024-02-07,6
2,2,HAPPY FAT CAT  (G166),Y L Chung,TT,"Broke alertly, ridden along early to be prominent, sat just behind the leader on the rail, kept on for 2nd.",2024-02-07,6
3,11,SUPER EAGLE  (G408),Z Purton,TT,"Caught 3 wide no cover near midfield, closed off okay despite the tough trip.",2024-02-07,6
4,10,TATTENHAM  (H121),K Teetan,--,"Settled towards the rear 2 wide, angled out rounding the Home Turn before switching back in, stayed on reasonably well.",2024-02-07,6
5,4,GORGEOUS VITALITY  (G051),L Hewitson,CP,"Settled close to the pace 2 wide, only one pace when asked.",2024-02-07,6
6,9,SUPER AXIOM  (E105),E C W Wong,H/P/XB/TT2,"Showed good early speed to lead, kept on nicely until weakened final 75M.",2024-02-07,6
