Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
10,8,CHATER ROCK  (S223),S De Sousa,B1,"Up with pace off stands' rail, pushed along to hold his position passing 500M, gave way 300M. (Lame next day.)",2016-02-06,8
11,14,STRIKING STAR  (V015),M L Yeung,H/TT-,"Lost ground at the start, brought across towards stands' rail, detached from the field halfway, made up some ground late but never reached contention.",2016-02-06,8
12,3,ALMABABY  (V057),K C Ng,TT,"In mid-division towards the outside of the group, not quickened when driven along halfway, never involved.",2016-02-06,8
13,13,EVERYDAY LETTUCE  (T290),C K Tong,--,"In midfield 4Ls off leaders, struggled to keep up 500M, never a factor.",2016-02-06,8
14,2,TRIUMPHANT JEWEL  (P310),R Moore,B/TT,"Pushed along early stages but failed to muster, detached from field 600M, soundly beaten. (Jockey : horse did not travel well at any stage / No Vet findings)",2016-02-06,8
1,12,SECRET WEAPON  (S217),D Whyte,--,"Began fairly, then squeezed out, settling on rail 5L from leader. Badly held for clear run early in straight, got inside run 200m, finished strongly.",2016-02-06,9
2,8,ROMANTIC TOUCH  (S393),N Callan,TT,Quickly into stride to lead on settling. Under pressure early before kicking clear before turn. Kept on strongly in straight but run down final strides.,2016-02-06,9
3,6,FLAME HERO  (P294),K C Leung,--,"Began well, ridden forward, settling 2-back from leader. Took inside run in straight, a little tight for room 200m, kept on well.",2016-02-06,9
4,5,PACKING LLAREGYB  (S109),Z Purton,H/SR/XB,"No early speed, then difficult to settle, checked 1300m, dropping to rear. Taken wide in straight, finished strongly while laying in 300m under pressure.",2016-02-06,9
5,10,TOP ACT  (P435),H W Lai,V/TT,"Crowded out start, ridden forward, settling midfield but wide. Lost position turning for home, wide in straight, finished off nicely.",2016-02-06,9
6,1,GUN PIT  (S183),C Y Ho,B-/TT,Allowed to settle racing behind midfield in one-off position. Not asked for an effort until 400m when switched out and ran on steadily.,2016-02-06,9
7,7,HARBOUR MASTER  (S145),C Brown,SR,"Not pushed settling at rear. Rolled forward but wide entering turn, kept on well until 200m before tuning one-paced.",2016-02-06,9
8,14,BUBBLE CHIC  (N369),Y T Cheng,CP,"Pressed forward outside early leader before taking hold and slipping into box seat. Urged forward turning for home, 2nd into straight before tiring from 300m.",2016-02-06,9
9,3,DOMINANT  (N169),R Moore,H-/TT,"Allowed to settle at rear along fence. Urged forward top of straight, made ground to 200m before tuning one-paced.",2016-02-06,9
10,2,HELENE HAPPY STAR  (T104),N Rawiller,H/XB,"Shifted across behind horses from wide draw and last on settling. Steadied passing 1000m, bumped around turn, boxed on one-paced.",2016-02-06,9
11,11,KABAYAN  (P345),K Teetan,CP,"Shifted across behind horses from outside draw, dropping to rear. Difficult to settle approaching turn, found little in straight. Lame right front leg.",2016-02-06,9
12,4,HELENE SUPER STAR  (S152),G Mosse,CP/TT,"Knuckled over on jumping, pressed forward outside leader before settling one-back, one-off. Lost position around turn, tired in straight.",2016-02-06,9
13,9,KHAYA  (P289),M L Yeung,E/P/TT,"Hard ridden from outside draw to go forward, settling 2L behind leader back stretch. Still in contention entering straight before tiring.",2016-02-06,9
14,13,CELESTIAL SMILE  (S013),S De Sousa,B,"Began OK, ridden forward to find cover, checked 1400m. Steadied around turn when looking for run, gave ground steadily from 300m.",2016-02-06,9
1,5,UNIVERSAL UNION  (S263),B Prebble,V/TT,"Eased forward early to settle midfield, but stuck 3 wide with cover. Came wider on the turn and ran strongly to the line, holding off a late charge by 2nd.",2016-02-06,10
2,3,MERION  (V080),R Moore,B,"Taken out slightly on jumping, before coming in to be worse than midfield, 1 off the fence. Had to come around runners in the straight to get a clear run, and progressed quickly to make up a 5L deficit and nab 2nd.",2016-02-06,10
3,4,SO FAST  (S419),N Rawiller,H/P,"Jumped before acceptances and pressed forward early to be behind the leader, 1 off the fence. Ran on steadily early in the straight, before looked to have peaked 200m. Picked up the bit again from 150m, and just weakening late.",2016-02-06,10
4,11,TRAVEL FIRST  (T098),Z Purton,B2/TT,"Eased forward early to settle around midfield, 1 off the fence. Ran steadily to the wire, and catching 3rd late but didn't have a powerful kick.",2016-02-06,10
5,2,FULL TALENT  (P446),K C Leung,CP/TT,"Pushed forward early to be handily placed 4th, 1 off the fence. Ran on steadily in the straight, and had a nose in front at the 200m. Peaked soon after and swamped late.",2016-02-06,10
6,12,GOAL FOR GOLD  (S439),D Whyte,--,"OK away and found a position midfield, on the rail, when settling. Looked to have peaked at 200m, but ran on OK again from 150m and picked up a couple of slower ones.",2016-02-06,10
7,9,SIMPLY INVINCIBLE  (V094),K Teetan,--,"Jumped well from the inside draw to sit forward of midfield, on the fence. Came in off heels at 150m, before switching out again 100 when awkwardly placed and losing momentum.",2016-02-06,10
8,7,BIG FOUR  (P102),S De Sousa,H,"Dropped back early to be last early. Checked off heels at 500m and lost ground. Awkwardly placed on heels at 300m before switching inside, and outside the same horse again at 150m and lost momentum.",2016-02-06,10
9,1,AMBER DRAGON  (P229),K C Ng,B2/TT,"Taken forward early to be handily placed 2nd/3rd, 1 off the fence. Well placed at the top of the straight, but never kicked and went to the line 1 paced.",2016-02-06,10
10,6,WINNIE'S HORSE  (P169),C Y Ho,TT,"Crowded soon after jumping and taken back to sit in the last 3, 8L off the leader. Only plugged away fairly in the straight.",2016-02-06,10
11,10,SPICY SURE  (T234),G Mosse,TT,"Pushed early from the wide draw to lead. In front at the 200m, but peaked and weakened quickly from that point before easing out late.",2016-02-06,10
12,14,VICTORIUS  (N423),H N Wong,--,"OK away and pushed forward early. Stuck wide for most of the back straight, before settling just forward of midfield. Ran flat when asked the question at the top of the straight, and never ran on in the straight.",2016-02-06,10
13,13,CITRON SPIRIT  (T286),C Brown,H,"Lifted front feet off the ground and lost ground on jumping, eventually pushing to sit midfield, 1 off the rail. Came wide on turn, but ran flat when asked the question and eased out early.",2016-02-06,10
14,8,RHODE ASSASSIN  (T423),H W Lai,B/H1,"Began OK from the wide barrier, but struggled to keep up early and last by the 800m, 10L off the leader. Tailed off by the home turn, and never persevered with in the straight.",2016-02-06,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2016-02-06,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2016-02-06,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2016-02-06,13
1,6,CHANS DELIGHT  (P420),S De Sousa,H/XB,"Shared pace on rails before allowing eventual runner-up to cross to rails, well poised outside the lead rounding home bend, renewed effort to gain slender advantage under pressure 200 metres out.",2016-02-10,1
2,1,A FAST ONE  (S424),J Moreira,B,"Worked his way across from the middle gate to soon obtain lead and then rails run 1000 metres out, unable to resist winner's tenacity and headed 200 metres out. (Tactic questioned)",2016-02-10,1
3,5,EASY AHEAD  (CK212),G Mosse,P,"Moderate start, soon dropped towards the rear, picked up to midfield on rails rounding home bend and saved ground on the turn, fought on steadily without threatening. (Lame due to punctured sole)",2016-02-10,1
4,11,EVER SHINY  (S214),K C Ng,B/E,"Soon dropped well behind, racing keenly in last on the bend, still trailing the field entering straight, finished off race well inside final 200 metres, did best work late.",2016-02-10,1
5,10,ORIENTAL FANTASIA  (P269),H N Wong,P-/H2/SR2/TT,"Awkward start, soon ridden to prominent one-out-one-back position in 3rd, failed to quicken under pressure in the run home.",2016-02-10,1
6,2,O'SOCOOLE  (S032),B Prebble,B/TT,"Jumped fairly from the widest gate, settled just worse than midfield, shifted widest turning in, produced good late impression closing stages.",2016-02-10,1
7,12,INTELLECTUAL GLIDE  (S124),M L Yeung,B,"Taken back from a wide gate, gained closer on rails around the bend, baulked and switched out for a run over 200 metres out, failed to quicken to threaten.",2016-02-10,1
8,3,GOLDWEAVER  (P072),C Y Ho,P,"Jumped well, settled wide without cover in midfield, kept on same pace without quickening.",2016-02-10,1
9,7,PERFECT TRIUMPH  (P241),C K Tong,B,"Began well, soon settled in midfield, ran home one-paced.",2016-02-10,1
10,8,TRIBAL GLORY  (S395),H W Lai,B/H,"Sluggish at start, eventually picked up pace from approaching 1000 metres, travelled 2L back in 4th on rails rounding home bend, weakened under pressure upon straightening.",2016-02-10,1
11,9,DANEWIN TIGER  (CL282),K Teetan,--,"Broke well from a poor draw, gradually settled wide in last few, found nothing in straight.",2016-02-10,1
1,1,LIGHTNING AND GOLD  (P354),J Moreira,TT,"Hard ridden to occupy the box seat, benefited by the slow sectionals, closed off strongly to score.",2016-02-10,2
2,12,BLISS CARTEL  (S202),S De Sousa,B,"Hard ridden forward, led at advantageous slow sectionals, hung on until 250M overhauled, ran on for 2nd.",2016-02-10,2
3,2,SUM WIN DRAGON  (S148),M L Yeung,B,"Eased back, 2-3 wide, harmed by the slow pace, unleashed strong finishing efforts 250M.",2016-02-10,2
4,7,ENCHANTING DIAMOND  (S136),D Whyte,B,"Hard ridden to keep up in midfield 2-3 wide, not suited by the slow pace, dashed well 300m.",2016-02-10,2
5,3,CASA MASTER  (T160),H N Wong,B2/TT,"Hard ridden forward, sat 2 wide, favoured by the slow sectionals, held ground in straight.",2016-02-10,2
6,10,ZACHARY  (N146),H W Lai,B/TT,"Hard ridden early, trapped 3-4 wide in midfield, harmed by the slow tempo, held ground in straight.",2016-02-10,2
7,4,GOLDEN PARTNERS  (S286),G Mosse,B,"Hard ridden early, hold the rail in midfield, not suited by the slow pace, never progressed.",2016-02-10,2
8,11,HOLY STAR  (T068),C Schofield,B/H/TT,"Very slow away, took rail at back, harmed by the slow tempo, held up 4-2, little dash when clear.",2016-02-10,2
9,9,RAY OF GOLD  (N443),B Prebble,H,"Midfield, 2 wide, not suited by the slow tempo, lack room 400M, no dash when clear.",2016-02-10,2
10,8,KHARU  (CK411),C Brown,--,"Eased back, harmed by the slow pace, no progress.",2016-02-10,2
11,6,SOUTHERN SPRINGS  (P139),C K Tong,B/TT,"Hard ridden forward, benefited by the slow pace, soon reduced 350M.",2016-02-10,2
12,5,ROCKET  (T137),Y T Cheng,--,Never competitive at rear.,2016-02-10,2
1,13,PROMPT EXPRESS  (T168),K Teetan,B-/XB,"Sent forward to take the fence and led at fast sectionals, kept on strongly to the line by 3/4L.",2016-02-10,3
2,6,ARGENTUM  (T201),C Brown,B/H,"Raced midfield, travelled 5Ls behind the leader on the fence, suited by the fast tempo, finished off strongly to get 2nd, missed by 3/4L.",2016-02-10,3
3,1,METALLIC STAR  (N309),J Moreira,H/B2/TT,"Rolled forward to settle outside the leader, despite harmed by the fast pace, kept on steadily to the line for 3rd.",2016-02-10,3
4,12,DUTCH WINDMILL  (T288),Y T Cheng,TT,"Pushed forward to occupy the box seat, despite harmed by the fast tempo, kept on one pace to the line for 4th.",2016-02-10,3
5,3,FASHION MAESTRO  (S297),S De Sousa,B/TT,"Raced midfield, travelled 5Ls behind the leader 2 wide with cover, benefited by the fast sectionals, ran on nicely until weakened over the last few strides.",2016-02-10,3
6,2,LIUZHOU WARRIOR  (T271),B Prebble,TT,"Taken back from a wide gate, travelled 8Ls behind the leader 2 wide with cover, suited by the fast pace, made some ground in straight without real threats.",2016-02-10,3
7,14,SAFARI MAGIC  (N166),C Y Ho,CP/XB/TT,"Crowded start and failed to muster despite hard ridden along in the early stages, settled 10Ls behind the leader 2 wide with cover, ran on fairly.",2016-02-10,3
8,5,STAR OF BOND  (P200),C Schofield,H/P,"Camped handy with cover, harmed by the fast sectionals, one paced home.",2016-02-10,3
9,9,MASSIVE MOVE  (T073),N Rawiller,H,"Taken back, travelled 9Ls behind the leader on the fence, benefited by the fast pace, made some ground in straight.",2016-02-10,3
10,10,MI SAVVY BOY  (S381),H W Lai,P-/E/B2,"Settled worse than midfield about 7Ls behind the leader 2 wide with cover, suited by the fast sectionals, made some ground in straight.",2016-02-10,3
11,8,HARBOUR VICTORY  (T016),M Rodd,H/B1,"Raced midfield, travelled 3Ls behind the leader on the fence, despite suited by the fast tempo, never ran on and dropped off 300M.",2016-02-10,3
12,7,RACINGFORPLEASURE  (T231),H N Wong,H,"Always at rear, despite benefited by the fast pace, never ran on.",2016-02-10,3
13,11,FABIO  (S239),M L Yeung,TT,"Raced midfield, travelled 4Ls behind the leader 2 wide with cover, despite benefited by the fast pace, never ran on.",2016-02-10,3
14,4,IMPERIAL SEAL  (T223),R Moore,B,"Camped handy, however trapped wide without cover throughout, soon weakened after straightening.",2016-02-10,3
1,3,G-ONE BO BO  (S374),J Moreira,--,"Sluggish start & bustled, recovered to midfield 1 off with cover, checked 600m, ridden turning in, crowded & not clear 380m, shaken up 320m, swept to lead 75m, drew clear.",2016-02-10,4
2,4,FREE NOVEMBER  (T123),C Schofield,V1,"Speed to lead out wide, edged across to settle 1 off 850m & held narrow advantage, shaken up 380m & kicked 1L clear, all out & headed 75m, boxed on.",2016-02-10,4
3,2,HAMMER KING  (V034),R Moore,B1,"Rousted at start to post handy 3 wide no cover, driven 360m & advanced to 2nd, attempted to hang in throughout stretch run, boxed on one pace.",2016-02-10,4
4,11,ALL TIMES LUCKY  (P064),H N Wong,XB,"Smart start, sat 1 back on fence, crowded 400m, shifted 1 off & ridden 350m, not clear run & checked 280m, driven 200m, stayed on for minor late headway.",2016-02-10,4
5,5,SPARKLING TALENT  (T346),M Rodd,TT,"Tardy break & rousted to settle midfield 3 wide with cover, driven wide into stretch, plugged on evenly.",2016-02-10,4
6,1,MULTIEXPRESS  (P029),K C Ng,B/TT,"Smart start & bustled up inside leader to race close 2nd, to rail 850m, driven 420m, one-paced in run & tapered late.",2016-02-10,4
7,12,HAY GO LUCKY  (T023),S De Sousa,B1,"Broke well, raced 1 off 1 back, niggled 550m, driven 400m, kept on evenly.",2016-02-10,4
8,9,GLORY SUNSHINE  (S313),K Teetan,TT,"Taken back at start to 1 off near rear, shaken up 430m & shifted centre track, kept on one pace.",2016-02-10,4
