Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
4,7,KING DERBY  (P225),M Demuro,B,"Slow start & bustled initially, settled on inner near tail, shifted out 450m & wide into stretch, driven 300m, sound closer to take 4th late.",2015-01-21,5
5,11,KOKODA  (P157),H W Lai,B,"Fast start, drifted back to midfield on rail, hard-ridden turning in, stayed on without threatening.",2015-01-21,5
6,1,MR GINGER  (N307),Z Purton,B/TT,"Broke OK from widest gate, rousted & worked to sit handy 3 wide no cover, wide progress turning in & driven, boxed on in 3rd until tapered final 100m.",2015-01-21,5
7,4,SEASONS STAR  (P058),D Whyte,B/TT,"Moderate break, bustled throughout, raced 3 wide with cover near rear, hard-driven in stretch & stayed on centre track for minor inroads.",2015-01-21,5
8,12,SNOWHOOVES  (S409),M L Yeung,H/XB,"Slow break, raced 1L detached at tail, ridden final turn, switched centre 200m & ran on for minor late gains.",2015-01-21,5
9,9,LONDON WALK  (P410),U Rispoli,TT,"Settled back at break, sat midfield 1 off, checked off heels 520m & lost momentum, driven turning in, shifted inside & plugged on one pace.",2015-01-21,5
10,2,SIGNPOSTED  (T102),K Teetan,--,"Tardy start, raced rail behind midfield, niggled 500m, driven 300m, ran home same speed.",2015-01-21,5
11,5,ROCKET LET WIN  (P330),C Y Ho,CP-/H1/P1/TT,"Slow start, mustered to settle 1 back 1 off, niggled under pressure 520m, weakened out in stretch.",2015-01-21,5
12,6,APOLLO CAVALIER  (N262),Y T Cheng,H,"Broke well & driven wide, advanced 1 off to narrow lead 850m, headed 630m, driven 300m, found nothing & wilted tamely.",2015-01-21,5
1,12,FABULOUS NOVEMBER  (N342),K Teetan,CP,"Pushed to take rail and led by 1L, clocked advantageous slow sectionals and made all.",2015-01-21,6
2,5,GREAT SPIRIT  (P037),U Rispoli,--,"Pushed to keep up in front of midfield along the fence, 3Ls off the leader, harmed by the slow pace, dashed well 300M for 2nd.",2015-01-21,6
3,1,BULLISH FRIEND  (N333),K C Ng,H/TT,"In front of midfield, 2.5Ls off the leader 2 wide, not suited by the slow tempo, dashed well 200M for 3rd.",2015-01-21,6
4,6,SPEEDYGONZALEZ  (N412),B Prebble,B/H/TT,"Pushed to hold the box seat, enjoyed the slow tempo, however no turn of foot, just ran on.",2015-01-21,6
5,11,ALWAYS WIN  (T050),T H So,--,"Behind midfield, 4.5Ls off the leader, trapped 3-4 wide, harmed by the slow tempo, little dash in straight.",2015-01-21,6
6,8,SMART MAN  (P103),M Guyon,B/H/XB/TT,"Eased back, 6Ls off the leader, trapped 3-4 wide, harmed by the slow pace, dashed well 250M.",2015-01-21,6
7,4,HAPPY YEAH YEAH  (M085),M L Yeung,V,"Hard ridden forward, sat just off the leader 2 wide, benefited by the slow sectionals, however soon reduced 250M.",2015-01-21,6
8,3,CHARITY JOY  (P278),D Whyte,B/TT,"Eased to sit in midfield, 3LS off the leader 2 wide, not suited by the slow tempo, no progress.",2015-01-21,6
9,7,KIRAM  (T093),M Demuro,--,"Behind midfield, 4Ls off the leader along the fence, not suited by the slow pace, no dash.",2015-01-21,6
10,9,LOTUS BREEZE  (T112),C Y Ho,TT1,"Eased to rear, 6Ls off the leader 2 wide, harmed by the slow tempo, no turn of foot.",2015-01-21,6
11,10,SIGHT BELIEVER  (P258),J Moreira,B/H,"Very slow away, at back, 4.5Ls off the leader 2 wide, harmed by the slow pace, no progress.",2015-01-21,6
UR,2,GO BABY GO  (N033),A Suborics,--,Rider dislodged on jumping.,2015-01-21,6
1,5,TWIN DELIGHT  (S125),Z Purton,B/TT,"Began well, allowed to set own pace, kicked ahead when momentarily headed 800m, unchallenged in straight pulling clear for easy victory.",2015-01-21,7
2,8,EXPECTATOR  (N284),K C Leung,B/TT,"Jumped with field, taken straight to rail and thereafter followed leader from start to finish without being able to narrow the gap.",2015-01-21,7
3,1,HO IN ONE  (N382),M Guyon,B,"Pressed forward between horses to settle one-back, one-off back stretch. Got shuffled back final turn, taken very wide entering straight, ran on steadily to grab third on the line.",2015-01-21,7
4,6,AGIAAL  (N177),U Rispoli,CP,"Bumped start, outpaced and taken in to fence towards the rear. Improved position back stretch, ran on steadily in straight under hard riding.",2015-01-21,7
5,4,DR GOOD HABIT  (N300),M Demuro,TT,"Ridden to maintain forward position but left wide without cover from 800m, 3L from leader. Rolled forward final turn, 3rd into straight, hung in under pressure and difficult to ride from 200m.",2015-01-21,7
6,11,KIROV  (S277),C Y Ho,--,"Jumped well, sharing early pace before settling outside leader passing 1200m. Got shuffled back 600m when outside horses moved forward, blocked for run 200m, kept on one-paced.",2015-01-21,7
7,9,SUPREME ESSENCE  (N401),H W Lai,H/TT,"Began fairly, restrained and shifted across being horses, settling in last pair. Improved position from 1000m to 600m but found nothing when given open run from 200m.",2015-01-21,7
8,3,DOYENI  (T114),A Suborics,TT1,"Ridden vigorously early before slotting into one-off position behind midfield. Under pressure from turn, wide into straight, plodded past tired horses.",2015-01-21,7
9,10,HAPPY ROCKY  (S147),M L Yeung,CP/TT,"Ridden along from wide draw but failed to muster, dropping back to clear last entering back stretch. Tagged on to main field final turn but unable to get clear running from 100m and not properly tested.",2015-01-21,7
10,2,LITTLE DRAGON  (S264),N Callan,B,Ridden aggressively from wide draw to obtain forward position but held 3-wide without cover. Slid forward to sit outside leader by 700m but spent force soon after straightening for home. Faded.,2015-01-21,7
11,7,GALAXY PRANCER  (N389),G Mosse,TT,"Crowded start, cut to fence and improved position to midfield. Took closer order turning for home but ran out of steam entering straight and drifted back gradually.",2015-01-21,7
12,12,VITAL PRINCE  (P397),Y T Cheng,B-,"Began well, raced with pacemakers before being shuffled back first turn. Started to give ground shortly after entering back stretch, becoming clear last by 700m. Unacceptable performance.",2015-01-21,7
1,10,ROMANTIC TOUCH  (S393),J Moreira,--,"Reserved near the rear 6Ls off the pace, driven wide 400M, closed off strongly to get up near line.",2015-01-21,8
2,7,ENTHUSIASM  (P127),N Callan,TT,"Began well, sat handily behind leader along the rails, came with a strong looking challenge 300M out, led inside 200M and continued willingly, caught close home.",2015-01-21,8
3,2,SANTA FE SUN  (P210),U Rispoli,B/TT,"In 5th place 2-3Ls behind leader, travelled well to straight, ran on gamely for 3rd.",2015-01-21,8
4,3,FORMULA WON  (P183),Z Purton,TT,"Settled behind midfield along the 2-path, held up early straight then switched back to inside for running, kept on steadily to the finish.",2015-01-21,8
5,9,ALBICELESTE  (P273),M Guyon,CP/H/SR/TT,"Dropped back to a rearward spot, no closer than 3-wide from 1100M, angled out further entering the straight, stayed on moderately.",2015-01-21,8
6,11,SICHUAN EXEC  (N344),K Teetan,P/XB,"Travelled 3-wide in mid-division with cover, nudged along 450M, stayed on without threatening.",2015-01-21,8
7,1,FULL TALENT  (P446),G Mosse,SR,"Crossed to the lead nearing 1200M, set steady pace upfront, joined by rivals 400M, battled on early straight but lacked further response inside 200M, weakened.",2015-01-21,8
8,12,BEAUTY LEAD  (N209),K C Ng,TT,"Switched off to the rear, 7-8Ls off the pace early and middle stages, waited with on the inside, made some progress final 300M but never reached contention.",2015-01-21,8
9,8,REGENCY KING  (N040),B Prebble,H/TT,"Went forward as usual, sat at the hindquarters of leader, took keen hold, led briefly passing 350M, faded mid-straight.",2015-01-21,8
10,4,EAGLE POWER  (P038),Y T Cheng,B-/TT,"Urged along after the jump to hold a midfield position along the rails, failed to quicken with main rivals 400M, beaten early straight.",2015-01-21,8
11,5,TRUMP  (P106),O Doleuze,TT,"Not far off from the pace but was caught 3-wide without cover, gave ground entering straight.",2015-01-21,8
12,6,VICTORY MASTER  (M148),A Suborics,B,"Slow to begin, guided to the rails and settled behind mid-division, failed to muster when driven along passing 400M, soundly beaten.",2015-01-21,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-01-21,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-01-21,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-01-21,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-01-21,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2015-01-21,13
1,10,LA COTE DE BLEU  (P307),M Chadwick,B/TT,"Settled behind midfield on rails, angled out for a run entering straight, quickened well down the centre of the track to snatch victory final strides.",2015-01-25,1
2,2,MISTER MARC  (P316),K Teetan,H,"Attempted to make all, fought on dourly to hold advantage only to be worn down close to home.",2015-01-25,1
3,4,FOLLOW THE WIND  (M331),D Whyte,B,"Niggled at early, settled within 3L of pace in 5th on rails, shifted out for a run entering straight.",2015-01-25,1
4,6,MY CUP OVERFLOWS  (P378),U Rispoli,B/TT,"Settled one back in 3rd on rails, kept on steadily without quickening under pressure.",2015-01-25,1
5,1,GLORIOUS AVENUE  (S181),Z Purton,H,"Began from a tricky draw, settled wide in midfield, ran on steadily in straight to be nearest at finish.",2015-01-25,1
6,11,THE ONLY KID  (CH173),G Mosse,TT,"Settled in midfield near rails, ran on in straight to be nearest at finish.",2015-01-25,1
7,13,HIGH SPEED METRO  (P293),J Moreira,XB,"Soon taken back to race in rear on rails, saved a lot of ground turning in, fought on steadily without threatening.",2015-01-25,1
8,5,CROATIA  (P132),O Doleuze,B,"Settled wide towards the rear, made modest progress under pressure down the centre of the straight.",2015-01-25,1
9,7,MIZZEN GREY  (N192),M Demuro,--,"Settled well behind, ran on past well-beaten horses in the run home.",2015-01-25,1
10,12,SWEET BEAN  (S205),C Y Ho,--,"Settled well behind from the widest draw, went past well-beaten horses in straight.",2015-01-25,1
11,8,SOLAR BOY  (CL213),T H So,V,"Vied for lead early, settled 2-wide in 2nd from 1200 metres, folded up quickly inside final 200 metres.",2015-01-25,1
12,3,COLOURFUL PROFIT  (S123),N Callan,B/TT,"Moderately away, positioned 2 wide in 4th, 2 lengths back, same position on turn, peaked early in straight, finished off one-paced thereafter.",2015-01-25,1
13,9,SOLAR DRAGON  (P136),M L Yeung,CP-/H2/PC2,Never on terms.,2015-01-25,1
14,14,CARE FREE ELEGANCE  (P340),H W Lai,B/TT,"Midfield, dropped away quickly in straight.",2015-01-25,1
1,11,MONEY CAFE  (S031),U Rispoli,B/TT,Among early leaders. Settled behind the pace back straight. Nicely box-seated at the turn and quickened nicely after switching out. Ran down leader 150M out and coasted home.,2015-01-25,2
2,1,PERCY JACKSON  (N188),D Whyte,B/TT,Settled 2-wide behind midfield. Switched out turning for home and rallied in the straight.,2015-01-25,2
3,10,CRUISE CONTROL  (P198),M Demuro,P-/H/TT,Raced towards the rear until 1100M. Allowed to stride forward and caught up with leader 800M out. Shook off rival and was in front final 250M. Caught by winner 150M and just held on for 3rd.,2015-01-25,2
4,3,FORTUNE GIGGLES  (S346),C Y Ho,B/TT,Raced along the rails and no worse than midfield. 2-3Ls off turning for home and ran on well to make the frame.,2015-01-25,2
5,12,ENJOY THE GAME  (S062),M L Yeung,V-/B2,Soon at the rear. Trailed field and under heavy pressure 600M. Took a wide turn home and steadily made up ground in the straight to be closest at finish.,2015-01-25,2
6,2,ALWAYS SOMETHING  (CK288),O Doleuze,B,No better than midfield. In rear section but had a ground saving trip around home turn. Stuck in traffic inside 300M and ran on fairly final stages.,2015-01-25,2
7,6,TOWERING STORM  (M401),N Callan,B-/XB/TT,"Dropped back from wide draw and raced along the rails in rear section. Near last turning for home. Caught in traffic 300M to 200M, quickened well once in the clear.",2015-01-25,2
8,8,SKIP COURT  (P298),M Chadwick,--,Jumped well and raced among early leaders. Better than midfield and kept within 3Ls of the lead backstraight and at home turn. Ran on same pace in the straight.,2015-01-25,2
9,9,JOLLY GOOD STAR  (S003),M Guyon,SR/TT,Niggled forward from wide draw and eventually took the lead before entering back straight. Held a slim lead into home straight but bowed out of contention final 200M.,2015-01-25,2
10,13,SUPER STRIKE  (CL393),K Teetan,B,Settled towards the rear. Placed under pressure 600M out but last to enter home straight. Made up some late ground over beaten runners.,2015-01-25,2
11,5,GOLDEN SCALPEL  (N224),J Moreira,B,Nicely positioned near the lead early. Kept getting shuffled back in backstraight. 5Ls off making home turn and not much respond when pressured. Checked 300M and never picked up again.,2015-01-25,2
12,7,OXFORD CHARLEY  (P266),G Mosse,SR,Settled 3-wide at midfield. 3Ls off rounding home turn. Faded shortly after straightening.,2015-01-25,2
13,4,OCEAN POWER  (P240),K C Ng,B/XB,"Among early leaders. Settled behind the lead backstraight, kept pace around home turn but weakened after straightening.",2015-01-25,2
1,11,KINGSTON JUMBO  (P283),J Moreira,B/TT,"Tracked nicely behind the leader, despite harmed by the fast pace, ran on strongly to score comfortably.",2015-01-25,3
2,12,HORSE SUPREMO  (S055),K Teetan,XB-/B,"Hard ridden forward to take the fence and led by 1.5Ls at fast sectionals, kept on strongly until final 100M headed by the winner.",2015-01-25,3
3,8,BE THERE AHEAD  (S193),H W Lai,B,"Pushed to settle in midfield, travelled 5Ls off the leader 2 wide with cover, suited by the fast tempo, finished off nicely to get 3rd.",2015-01-25,3
